candidate_id,age,10th_score,12th_score,12th_stream,grad_course,grad_stream,grad_score,languages_known,known_skills,additional_certifications,internship_experience,reservation_category,qualification_level,location_preference,applied_for_internship
874,25,86,79,Commerce,,,,"Bengali,Tamil","React,Teamwork,SQL",,,General,12th,Kolkata,True
875,22,70,70,,,,,"Urdu,Marathi","Teamwork,Python",,,OBC,10th,Delhi,True
876,23,77,78,Science,,,,Malayalam,"Java,Networking,Finance,Operations",,,General,12th,Bangalore,True
877,20,75,83,Arts,,,,"Odia,Tamil,Punjabi","SQL,Communication,Lab Work",,,ST,12th,Lucknow,True
878,24,75,70,Arts,M.Sc,General,81.0,"Bengali,Malayalam","Teamwork,Python,Research",Finance Cert,Mechanical Intern,SC,Postgraduate,Hyderabad,True
879,20,76,86,Science,,,,"Assamese,English","Communication,React,Python",,,General,12th,Lucknow,True
880,20,86,71,Arts,,,,Telugu,"React,Teamwork,Finance",,,OBC,12th,Lucknow,True
881,21,88,79,Arts,B.Com,Mechanical,66.0,Hindi,"AI/ML,Cybersecurity,Lab Work,Networking",,,General,Graduate,Jaipur,True
882,25,90,89,Commerce,,,,Malayalam,"Finance,Java",,,General,12th,Lucknow,True
883,21,78,79,Arts,B.A,Finance,89.0,"Punjabi,Hindi,Malayalam","SQL,Networking",MS Office Cert,Research Intern,ST,Graduate,Bangalore,True
884,21,86,71,Arts,B.A,Electrical,86.0,"Bengali,Malayalam","Lab Work,Networking",,,SC,Graduate,Ahmedabad,True
885,25,81,79,,,,,English,"Teamwork,React,AI/ML",,,ST,10th,Pune,True
886,24,87,81,Commerce,,,,"Punjabi,Hindi,Bengali","Java,Marketing,Communication,SQL",,,ST,12th,Indore,True
887,21,95,87,Commerce,M.Tech,General,91.0,Malayalam,"React,Networking,SQL",Research Cert,Research Intern,General,Postgraduate,Lucknow,True
888,25,84,78,Science,,,,"Assamese,Odia","Python,Teamwork,Marketing,Networking",,,OBC,12th,Mumbai,True
889,24,93,83,Arts,,,,"Hindi,Odia","Lab Work,Operations,Communication,Python",,,SC,12th,Bangalore,True
890,22,87,87,Commerce,,,,Bengali,"SQL,Operations",,,SC,12th,Delhi,True
891,24,88,90,Commerce,,,,"Tamil,Bengali","SQL,React,Java",,,SC,12th,Indore,True
892,23,71,84,,,,,"Gujarati,Urdu,Bengali","Teamwork,Research",,,General,10th,Indore,True
893,24,82,71,Commerce,MBA,General,95.0,"Telugu,Kannada,Odia","Operations,Research,Networking",Cybersecurity Cert,Marketing Intern,OBC,Postgraduate,Chennai,True
894,24,76,79,Arts,M.Sc,General,95.0,"Telugu,Marathi","Cybersecurity,Operations",Research Cert,Marketing Intern,General,Postgraduate,Indore,True
895,20,79,81,Arts,,,,"English,Malayalam","Operations,Teamwork",,,General,12th,Pune,True
896,23,82,83,Arts,B.Com,General,90.0,"English,Telugu,Punjabi","Operations,React",,Cyber Security Intern,General,Graduate,Delhi,True
897,22,79,90,Arts,BE,Mechanical,89.0,"Hindi,Telugu","Operations,Python,Teamwork",,Mechanical Intern,ST,Graduate,Chennai,True
898,23,86,75,,,,,"Odia,Hindi,Tamil","Teamwork,Communication,Operations,Python",,,OBC,10th,Kolkata,True
899,23,90,74,Commerce,M.Sc,General,89.0,"Hindi,Urdu","Research,React,Cybersecurity,AI/ML",Finance Cert,Technical Intern,ST,Postgraduate,Indore,True
900,21,76,85,Arts,,,,Bengali,"AI/ML,Teamwork",,,SC,12th,Pune,True
901,22,80,90,,,,,English,"Finance,Marketing,Cybersecurity,Teamwork",,,SC,10th,Bangalore,True
902,25,83,79,Science,,,,"Assamese,Odia,Gujarati","Lab Work,Cybersecurity",,,OBC,12th,Chandigarh,True
903,24,70,88,Arts,,,,Marathi,"Communication,SQL,Finance",,,OBC,12th,Mumbai,True
904,22,92,82,Science,B.Com,Computer Science,83.0,Bengali,"React,Networking",,,OBC,Graduate,Chandigarh,True
905,24,94,88,Commerce,B.A,HR,85.0,Urdu,"Lab Work,Networking,AI/ML",,Mechanical Intern,ST,Graduate,Mumbai,True
906,22,89,72,Commerce,,,,"Telugu,English,Tamil","Cybersecurity,Teamwork",,,OBC,12th,Kolkata,True
907,22,78,85,Science,,,,"Malayalam,Telugu,Urdu","Cybersecurity,Java,Lab Work",,,SC,12th,Jaipur,True
908,22,71,89,Commerce,M.Tech,General,81.0,"Assamese,Kannada,Tamil","Operations,Marketing",MS Office Cert,Technical Intern,General,Postgraduate,Kolkata,True
909,20,94,79,,,,,"Gujarati,Kannada,English","Teamwork,React",,,OBC,10th,Lucknow,True
910,20,84,74,Arts,,,,"Assamese,Bengali,Telugu","Operations,React,Marketing",,,General,12th,Indore,True
911,24,87,78,Commerce,B.Sc,HR,81.0,Malayalam,"React,Java",,,SC,Graduate,Chennai,True
912,25,74,79,,,,,Marathi,"Research,React,Communication,Operations",,,OBC,10th,Pune,True
913,25,94,79,Commerce,,,,"Malayalam,Odia,Telugu","React,Marketing,Teamwork",,,SC,12th,Bangalore,True
914,20,90,80,,,,,"Tamil,Marathi,Punjabi","Operations,Cybersecurity,Java,Networking",,,OBC,10th,Mumbai,True
915,21,88,83,Science,B.A,HR,87.0,"Assamese,Gujarati,Tamil","Finance,AI/ML,Operations",,,General,Graduate,Lucknow,True
916,20,87,71,Science,B.Tech,Computer Science,85.0,"Marathi,Malayalam,Telugu","Finance,Operations",Food Safety Cert,,ST,Graduate,Indore,True
917,23,77,75,,,,,Bengali,"Finance,Research",,,SC,10th,Lucknow,True
918,20,71,74,Commerce,B.Sc,General,69.0,"English,Punjabi","Python,Finance,Networking",,Marketing Intern,SC,Graduate,Indore,True
919,23,84,90,Science,,,,"Assamese,Malayalam","Marketing,Python,Networking",,,General,12th,Bangalore,True
920,22,87,84,Science,BE,General,66.0,"Kannada,English,Gujarati","Cybersecurity,SQL,AI/ML",Food Safety Cert,Mechanical Intern,OBC,Graduate,Bangalore,True
921,24,87,78,,,,,Gujarati,"Research,Lab Work",,,General,10th,Hyderabad,True
922,25,72,83,Science,B.A,General,71.0,"Assamese,Hindi","SQL,Research,React,Java",MS Office Cert,Marketing Intern,OBC,Graduate,Chennai,True
923,21,77,71,,,,,"Urdu,Marathi,Bengali","Java,Teamwork,React,Research",,,ST,10th,Bangalore,True
924,23,86,77,Arts,B.Com,Electrical,76.0,"Odia,Telugu","Cybersecurity,Networking,Communication",Research Cert,,SC,Graduate,Bangalore,True
925,20,70,71,Science,B.Tech,Finance,75.0,Telugu,"Python,SQL,Operations",,Mechanical Intern,General,Graduate,Lucknow,True
926,24,82,72,,,,,"English,Urdu,Gujarati","Teamwork,Finance,Lab Work",,,OBC,10th,Hyderabad,True
927,21,92,86,Science,B.Sc,Computer Science,84.0,"Assamese,Tamil,Odia","Networking,Research,AI/ML,Python",Finance Cert,Food Science Intern,ST,Graduate,Indore,True
928,22,88,85,,,,,Marathi,"Operations,Python",,,ST,10th,Chennai,True
929,22,71,76,Commerce,BE,Finance,87.0,"Urdu,Marathi,Kannada","Finance,Communication",Research Cert,Marketing Intern,OBC,Graduate,Jaipur,True
930,24,75,72,Arts,B.Tech,Finance,75.0,"Marathi,Tamil,Telugu","Networking,Cybersecurity,AI/ML",MS Office Cert,,ST,Graduate,Indore,True
931,22,74,80,,,,,"Telugu,Tamil","Research,Lab Work",,,OBC,10th,Mumbai,True
932,21,71,78,Commerce,B.A,Electrical,71.0,Marathi,"Cybersecurity,AI/ML,Lab Work",,Mechanical Intern,General,Graduate,Chennai,True
933,24,91,73,Commerce,,,,Malayalam,"Lab Work,Java,Networking,Research",,,General,12th,Chandigarh,True
934,23,90,87,Science,B.Sc,Mechanical,67.0,"Assamese,Kannada","Research,Operations,Communication,Finance",AI Cert,,SC,Graduate,Bangalore,True
935,20,92,88,Arts,B.A,Mechanical,68.0,Kannada,"Operations,Teamwork,Communication,Cybersecurity",Cybersecurity Cert,,ST,Graduate,Kolkata,True
936,20,78,70,Commerce,M.Sc,General,78.0,"Hindi,English","React,Communication",Research Cert,Food Science Intern,SC,Postgraduate,Kolkata,True
937,25,91,75,Science,,,,"Odia,English,Marathi","Research,Python,AI/ML",,,ST,12th,Bangalore,True
938,22,95,80,Commerce,,,,"Odia,Marathi","Java,Marketing,Lab Work",,,OBC,12th,Hyderabad,True
939,21,84,77,Arts,,,,Malayalam,"Lab Work,SQL",,,ST,12th,Kolkata,True
940,24,89,75,,,,,"Hindi,Gujarati,Bengali","Java,Finance,Lab Work",,,General,10th,Kolkata,True
941,25,81,86,Science,,,,"Punjabi,Telugu,Urdu","Lab Work,Research,Marketing,React",,,General,12th,Jaipur,True
942,23,78,72,,,,,English,"Finance,Python,Lab Work",,,General,10th,Ahmedabad,True
943,23,72,82,,,,,Telugu,"Finance,Marketing",,,ST,10th,Delhi,True
944,23,76,72,Science,BE,Finance,89.0,"Gujarati,English,Hindi","Teamwork,Python,Java",MS Office Cert,Research Intern,SC,Graduate,Mumbai,True
945,24,87,71,,,,,"Odia,Kannada,English","Research,Finance,SQL,React",,,OBC,10th,Chandigarh,True
946,21,75,74,Commerce,B.Tech,HR,89.0,"Assamese,English","Teamwork,Networking",,,General,Graduate,Chandigarh,True
947,24,79,72,Science,MBA,General,92.0,"Malayalam,Kannada","Java,SQL,Research",AI Cert,Food Science Intern,ST,Postgraduate,Lucknow,True
948,22,93,72,Arts,,,,"Kannada,Odia","Marketing,Python,Operations,Research",,,ST,12th,Hyderabad,True
949,23,76,84,Arts,MBA,General,77.0,"Malayalam,Tamil,English","SQL,Python,Cybersecurity,Marketing",Food Safety Cert,,ST,Postgraduate,Hyderabad,True
950,20,77,82,Science,B.A,Computer Science,82.0,Marathi,"Lab Work,AI/ML",Cybersecurity Cert,,ST,Graduate,Indore,True
951,24,74,89,,,,,"Telugu,Assamese","Networking,Python",,,OBC,10th,Chandigarh,True
952,21,78,72,Science,,,,"Odia,Tamil","Lab Work,SQL",,,ST,12th,Indore,True
953,24,82,88,Commerce,M.Sc,General,91.0,Punjabi,"Teamwork,Finance,Cybersecurity",MS Office Cert,Cyber Security Intern,General,Postgraduate,Pune,True
954,23,83,78,Commerce,,,,"Tamil,Punjabi","Finance,Networking",,,General,12th,Hyderabad,True
955,20,85,73,Science,,,,"Tamil,Hindi,Odia","Lab Work,Python,Teamwork",,,General,12th,Kolkata,True
956,23,81,81,Arts,,,,Malayalam,"AI/ML,Finance",,,OBC,12th,Mumbai,True
957,25,92,74,Arts,M.Sc,General,76.0,Gujarati,"Networking,AI/ML,SQL",Research Cert,Mechanical Intern,ST,Postgraduate,Mumbai,True
958,20,85,75,Science,BE,General,85.0,"Marathi,Tamil,Punjabi","Marketing,Operations",Finance Cert,,SC,Graduate,Chennai,True
959,21,90,73,Science,,,,"Hindi,Telugu","Operations,Lab Work,Research,Java",,,OBC,12th,Chandigarh,True
960,23,80,82,,,,,Punjabi,"Java,Networking,Cybersecurity",,,OBC,10th,Kolkata,True
961,24,71,71,Arts,MBA,General,82.0,"Gujarati,Malayalam,Urdu","Lab Work,Teamwork",Research Cert,,SC,Postgraduate,Delhi,True
962,21,70,89,,,,,"Hindi,English","Research,Python,Finance",,,SC,10th,Chandigarh,True
963,22,77,89,Arts,,,,"Odia,Bengali,Telugu","Teamwork,Java,SQL,Operations",,,General,12th,Jaipur,True
964,22,95,81,Arts,B.Tech,HR,75.0,"Gujarati,Kannada","Research,Networking,Operations,Python",Research Cert,,OBC,Graduate,Bangalore,True
965,25,89,84,Arts,,,,Telugu,"Teamwork,Python",,,ST,12th,Ahmedabad,True
966,21,89,89,Commerce,B.Tech,Computer Science,68.0,"Gujarati,Tamil","Marketing,Networking,SQL",MS Office Cert,,ST,Graduate,Chennai,True
967,24,77,78,,,,,Tamil,"Operations,Marketing",,,OBC,10th,Chennai,True
968,21,72,75,,,,,"Odia,Bengali,Urdu","Python,Communication",,,OBC,10th,Ahmedabad,True
969,21,77,79,Science,,,,Gujarati,"Marketing,Operations,Research",,,ST,12th,Kolkata,True
970,22,88,86,Science,M.Tech,General,95.0,"Kannada,Urdu,Tamil","Teamwork,React,Networking",MS Office Cert,Marketing Intern,ST,Postgraduate,Delhi,True
971,22,93,74,Commerce,BE,General,83.0,Odia,"Lab Work,Operations",Cybersecurity Cert,,OBC,Graduate,Mumbai,True
972,24,76,75,Arts,M.Tech,General,78.0,"Urdu,Bengali,Hindi","SQL,Teamwork",Food Safety Cert,Food Science Intern,OBC,Postgraduate,Bangalore,True
973,21,72,86,Science,,,,Tamil,"Python,Operations,Teamwork",,,SC,12th,Bangalore,True
974,23,84,75,Arts,,,,"Malayalam,Assamese,Telugu","Communication,Lab Work,Research,AI/ML",,,ST,12th,Jaipur,True
975,24,94,90,Arts,B.Sc,Computer Science,76.0,"Tamil,Urdu,English","Operations,Marketing,Finance,SQL",,Cyber Security Intern,General,Graduate,Lucknow,True
976,23,80,89,,,,,"English,Bengali,Assamese","AI/ML,Research",,,ST,10th,Indore,True
977,23,95,74,Commerce,B.Com,Computer Science,69.0,Assamese,"Research,React,Python,AI/ML",,Research Intern,OBC,Graduate,Lucknow,True
978,23,81,81,Science,M.Tech,General,78.0,Punjabi,"AI/ML,Research,Cybersecurity",Cybersecurity Cert,Mechanical Intern,OBC,Postgraduate,Mumbai,True
979,23,78,74,Arts,B.A,General,83.0,"Gujarati,Urdu,Tamil","Research,Java",Cybersecurity Cert,,ST,Graduate,Lucknow,True
980,20,74,80,,,,,Hindi,"AI/ML,Networking,SQL,Cybersecurity",,,OBC,10th,Mumbai,True
981,24,79,75,Commerce,,,,English,"Python,Teamwork,Finance",,,OBC,12th,Indore,True
982,21,86,88,Arts,M.Tech,General,76.0,"Malayalam,Kannada","Networking,Teamwork",MS Office Cert,Research Intern,OBC,Postgraduate,Pune,True
983,22,90,84,Arts,BE,Finance,70.0,"Urdu,Marathi,Odia","Research,Marketing,Python,SQL",AI Cert,,SC,Graduate,Delhi,True
984,22,93,88,Arts,B.Tech,Finance,67.0,"Gujarati,Urdu,Telugu","SQL,React",AI Cert,,General,Graduate,Ahmedabad,True
985,22,71,84,Arts,M.Sc,General,81.0,Urdu,"Research,Operations,Teamwork",Food Safety Cert,Research Intern,SC,Postgraduate,Hyderabad,True
986,25,82,70,Science,M.Sc,General,88.0,Malayalam,"AI/ML,React",Food Safety Cert,Cyber Security Intern,ST,Postgraduate,Mumbai,True
987,24,91,73,Arts,,,,"Malayalam,Hindi","Networking,Python,Teamwork",,,OBC,12th,Chandigarh,True
988,24,91,86,Arts,M.Sc,General,87.0,Hindi,"Python,SQL",AI Cert,Marketing Intern,ST,Postgraduate,Indore,True
989,24,94,88,Arts,B.Sc,HR,81.0,Gujarati,"Finance,Networking,SQL",Research Cert,,ST,Graduate,Lucknow,True
990,20,71,78,,,,,"English,Punjabi,Odia","Python,Marketing",,,OBC,10th,Ahmedabad,True
991,21,83,78,Commerce,,,,"Urdu,Gujarati,Odia","Teamwork,AI/ML",,,ST,12th,Bangalore,True
992,20,73,82,Science,,,,"Tamil,Telugu","AI/ML,Research,Cybersecurity",,,SC,12th,Pune,True
993,24,95,78,,,,,Punjabi,"React,Communication",,,OBC,10th,Mumbai,True
994,25,78,76,,,,,"Odia,Hindi","React,Networking,Python,Operations",,,OBC,10th,Jaipur,True
995,22,93,73,Arts,MBA,General,93.0,"Assamese,Telugu","React,Finance,Marketing,Java",Cybersecurity Cert,HR Intern,ST,Postgraduate,Chennai,True
996,24,71,74,Commerce,M.Tech,General,81.0,Tamil,"Communication,Cybersecurity",MS Office Cert,Mechanical Intern,SC,Postgraduate,Kolkata,True
997,21,93,82,Arts,B.A,Finance,72.0,Tamil,"Teamwork,Cybersecurity",,Mechanical Intern,General,Graduate,Mumbai,True
998,24,78,89,Arts,,,,Gujarati,"SQL,Java,Cybersecurity,React",,,ST,12th,Delhi,True
999,22,82,75,Science,,,,Telugu,"Research,Operations,Cybersecurity",,,OBC,12th,Pune,True
1000,22,95,77,Science,,,,Hindi,"Communication,Research",,,SC,12th,Bangalore,True
